iteration,ufit,vfit,error
97,-0.9865458922819157,-0.901186633268742,39.89291812128788
97,0.9865444148360338,0.9011839534659282,39.89304934040774
97,-0.9865457040791252,-0.9011864276196131,39.89293820935411
98,0.9703746635458761,0.5411009631772489,60.17547197889175
98,0.9703731708615255,0.5410969756523814,60.17548372636823
98,0.9703710134867897,0.5410905500258651,60.175497374120546
98,0.9703753164134993,0.5411035595028689,60.175467046797245
98,0.9703731899268707,0.541096907317864,60.17548468888994
99,0.6832109481716324,0.133445294613969,73.48250594297852
99,0.6831651761018784,0.1334100434114565,73.48236574783161
99,0.6831750312116271,0.13341762971846388,73.48239594631808
99,0.6831685300912076,0.13341262503921372,73.48237602610087
99,0.6828488675023522,0.1331675926663423,73.48139263556725
